time,indoor_temp,indoor_humidity,outdoor_temp,outdoor_temp_f
2025-07-07 22:44:47.097504341,73.94000244140625,46,25.8,78.44
2025-07-07 22:49:49.103433480,73.94000244140625,46,25.8,78.44
2025-07-07 22:54:51.137082744,73.58000183105469,46,25.8,78.44
2025-07-07 22:59:53.157204029,73.94000244140625,47,25.8,78.44
2025-07-07 23:04:55.184876462,74.66000366210938,47,25.8,78.44
2025-07-07 23:09:57.176585274,74.66000366210938,46,25.8,78.44
2025-07-07 23:14:59.156821710,74.4800033569336,46,25.8,78.44
2025-07-07 23:20:01.193286124,74.4800033569336,46,25.8,78.44
2025-07-07 23:25:03.116890930,74.30000305175781,46,25.8,78.44
2025-07-07 23:30:05.091633233,74.12000274658203,46,25.4,77.72
2025-07-07 23:35:07.118626621,74.30000305175781,46,25.4,77.72
2025-07-07 23:40:09.087083159,74.30000305175781,46,25.4,77.72
2025-07-07 23:45:11.062511786,74.12000274658203,46,25.4,77.72
2025-07-07 23:50:13.023069919,73.94000244140625,46,25.4,77.72
2025-07-07 23:55:14.996414443,73.94000244140625,46,25.4,77.72
2025-07-08 00:00:17.011547637,74.4800033569336,46,25.4,77.72
2025-07-08 00:05:19.025166680,74.66000366210938,46,25.4,77.72
2025-07-08 00:10:21.011899261,74.30000305175781,46,25.4,77.72
2025-07-08 00:15:22.996812148,73.94000244140625,46,25.4,77.72
2025-07-08 00:20:25.025654395,73.94000244140625,46,25.4,77.72
2025-07-08 00:25:26.996898817,73.58000183105469,46,25.4,77.72
2025-07-08 00:30:28.997308942,74.30000305175781,46,28.1,82.58
2025-07-08 00:35:31.019793823,74.30000305175781,47,28.1,82.58
2025-07-08 00:40:32.997082218,73.94000244140625,46,28.1,82.58
2025-07-08 00:45:34.971660239,73.76000213623047,46,28.1,82.58
2025-07-08 00:50:36.970276808,74.12000274658203,46,28.1,82.58
2025-07-08 00:55:38.916950510,74.30000305175781,46,28.1,82.58
2025-07-08 01:00:40.897277859,73.94000244140625,46,28.1,82.58
2025-07-08 01:05:42.904101856,73.58000183105469,46,28.1,82.58
2025-07-08 01:10:44.876918947,74.4800033569336,46,28.1,82.58
2025-07-08 01:15:46.864000433,74.12000274658203,47,28.1,82.58
2025-07-08 01:20:48.831644154,73.76000213623047,46,28.1,82.58
2025-07-08 01:25:50.837212392,73.58000183105469,46,28.1,82.58
2025-07-08 01:30:52.824712657,74.30000305175781,46,29.7,85.46000000000001
2025-07-08 01:35:54.776622423,74.12000274658203,47,29.7,85.46000000000001
2025-07-08 01:40:56.731482057,73.76000213623047,46,29.7,85.46000000000001
2025-07-08 01:45:58.682932617,74.12000274658203,46,29.7,85.46000000000001
2025-07-08 01:51:00.641565014,74.12000274658203,47,29.7,85.46000000000001
2025-07-08 01:56:02.576891243,73.76000213623047,46,29.7,85.46000000000001
2025-07-08 02:01:04.557859607,74.12000274658203,47,29.7,85.46000000000001
2025-07-08 02:06:06.491307312,74.12000274658203,47,29.7,85.46000000000001
2025-07-08 02:11:08.451753888,73.76000213623047,47,29.7,85.46000000000001
2025-07-08 02:16:10.431710085,74.12000274658203,47,29.7,85.46000000000001
2025-07-08 02:21:12.396682687,74.30000305175781,47,29.7,85.46000000000001
2025-07-08 02:26:14.368288304,74.12000274658203,49,29.7,85.46000000000001
2025-07-08 02:31:16.331596209,74.66000366210938,48,31.6,88.88000000000001
2025-07-08 02:36:18.296480565,74.66000366210938,50,31.6,88.88000000000001
2025-07-08 02:41:20.288890409,74.83999633789062,50,31.6,88.88000000000001
2025-07-08 02:46:22.236394582,75.37999725341797,51,31.6,88.88000000000001
2025-07-08 02:51:24.212266492,75.0199966430664,51,31.6,88.88000000000001
2025-07-08 02:56:26.204983866,75.37999725341797,51,31.6,88.88000000000001
2025-07-08 03:01:28.137066689,75.37999725341797,51,31.6,88.88000000000001
2025-07-08 03:06:30.091802992,75.19999694824219,51,31.6,88.88000000000001
2025-07-08 03:11:32.031451161,75.73999786376953,51,31.6,88.88000000000001
2025-07-08 03:16:33.951702629,75.37999725341797,51,31.6,88.88000000000001
2025-07-08 03:21:35.911654317,75.55999755859375,51,31.6,88.88000000000001
2025-07-08 03:26:37.903506660,75.55999755859375,51,31.6,88.88000000000001
2025-07-08 03:31:39.816672479,75.0199966430664,51,32.9,91.22
2025-07-08 03:36:41.787231810,75.73999786376953,51,32.9,91.22
2025-07-08 03:41:43.782536143,75.37999725341797,51,32.9,91.22
2025-07-08 03:46:45.756879886,75.55999755859375,51,32.9,91.22
2025-07-08 03:51:47.731523070,75.91999816894531,51,32.9,91.22
2025-07-08 03:56:49.739061496,75.19999694824219,50,32.9,91.22
2025-07-08 04:01:51.701922757,75.73999786376953,51,32.9,91.22
2025-07-08 04:06:53.676743687,75.73999786376953,51,32.9,91.22
2025-07-08 04:11:55.678320494,75.37999725341797,51,32.9,91.22
2025-07-08 04:16:57.601587028,75.91999816894531,51,32.9,91.22
2025-07-08 04:21:59.576654547,75.55999755859375,50,32.9,91.22
2025-07-08 04:27:01.527307460,75.55999755859375,50,32.9,91.22
2025-07-08 04:32:03.496835724,75.91999816894531,50,33.7,92.66
2025-07-08 04:37:05.481615504,75.37999725341797,50,33.7,92.66
2025-07-08 04:42:07.422530158,76.0999984741211,50,33.7,92.66
2025-07-08 04:47:09.391719952,75.73999786376953,50,33.7,92.66
2025-07-08 04:52:11.316647524,75.91999816894531,50,33.7,92.66
2025-07-08 04:57:13.318600623,76.0999984741211,50,33.7,92.66
2025-07-08 05:02:15.276588079,75.55999755859375,50,33.7,92.66
2025-07-08 05:07:17.216488575,76.0999984741211,50,33.7,92.66
2025-07-08 05:12:19.204599127,75.91999816894531,50,33.7,92.66
2025-07-08 05:17:21.151602286,75.73999786376953,50,33.7,92.66
2025-07-08 05:22:23.136619838,76.0999984741211,50,33.7,92.66
2025-07-08 05:27:25.093908949,75.37999725341797,50,33.7,92.66
2025-07-08 05:32:27.036661295,75.91999816894531,50,34.2,93.56
